name,player_type,steam_id,reason,banned_time,release,complaint_times,register_days,playing_hours,best_weapon,best_weapon_heatshot,best_map,score
非常规自由人大师,None,76561198382374190,作弊封禁,2020-03-16,Inf,11,None,None,AK47,0.60,mirage,2112
芭拉拉小魔仙,None,76561199032362484,作弊封禁,2020-03-16,Inf,6,None,None,P90,0.41,None,
AZ·无情,None,76561198975397554,作弊封禁,2020-03-16,Inf,5,None,None,AWP,0.10,None,1353
zack·,None,76561199029333622,作弊封禁,2020-03-16,Inf,38,None,None,AK47,0.69,dust2,1132
YNCS-_,None,76561199032991217,作弊封禁,2020-03-16,Inf,2,None,None,USP Silencer On,0.86,None,
QzWEz1,None,76561199033922950,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
鬼泣nb,None,76561198913242790,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
电脑玩家Ban,None,76561198362937278,作弊封禁,2020-03-16,Inf,4,None,None,AK47,0.38,None,1335
人怂枪马意识水,None,76561199032840200,作弊封禁,2020-03-16,Inf,7,None,None,Zeus x27,0.00,mirage,
mens1z,None,76561199033487889,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
coldshark,None,76561199031911189,作弊封禁,2020-03-16,Inf,2,None,None,AUG,0.12,None,
白给并不难。,None,76561198995905434,作弊封禁,2020-03-16,Inf,14,None,None,SG 553,0.38,mirage,
Ctrl+C,None,76561199029800291,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
嘉薪霉,None,76561199013734916,作弊封禁,2020-03-16,Inf,1,None,None,M4A4,0.29,None,
KC哥的工具人,Vip,76561199021277032,作弊封禁,2020-03-16,Inf,21,None,None,AK47,0.54,mirage,1477
乌克兰19岁神童,None,76561198233845452,作弊封禁,2020-03-16,Inf,17,None,None,AK47,0.40,None,1888
Lyx.ohmyLove,None,76561198982699277,作弊封禁,2020-03-16,Inf,22,None,None,AWP,0.08,dust2,2086
Sophisticated.hdb,None,76561198988025841,作弊封禁,2020-03-16,Inf,28,None,None,SG 553,0.74,None,1910
X1mpe,None,76561199027765082,作弊封禁,2020-03-16,Inf,0,None,None,AK47,0.49,None,850
符昭懿,None,76561199012434063,作弊封禁,2020-03-16,Inf,1,None,None,Desert Eagle,1.00,None,
AD1naK,None,76561199033884388,作弊封禁,2020-03-16,Inf,4,None,None,None,None,None,
Xiao_kennyS,None,76561198846483894,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
NE.毛驴,Vip,76561198969099023,作弊封禁,2020-03-16,Inf,19,None,None,SG 553,0.20,dust2,1723
丶清梦,None,76561198122178950,作弊封禁,2020-03-16,Inf,0,None,None,SG 553,0.26,None,
横扫饥饿。,None,76561198950796151,作弊封禁,2020-03-16,Inf,0,None,None,AWP,0.05,dust2,757
舵主-,None,76561199031345589,作弊封禁,2020-03-16,Inf,2,None,None,AWP,0.05,inferno,
Bissaka,None,76561198976653455,作弊封禁,2020-03-16,Inf,2,None,None,AK47,0.25,None,783
八哥的奥力给,None,76561198338142465,作弊封禁,2020-03-16,Inf,2,None,None,MP9,0.36,None,259
Riscer,None,76561198417305546,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
诗雨沐秋,None,76561198874557424,作弊封禁,2020-03-16,Inf,12,None,None,AK47,0.34,dust2,1344
你的小澈,None,76561198992517988,作弊封禁,2020-03-16,Inf,3,None,None,AWP,0.05,dust2,644
fairloss,None,76561199033440370,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
孩子浩,None,76561198961364168,作弊封禁,2020-03-16,Inf,4,None,None,AK47,0.37,inferno,900
罗弟弟二号,None,76561198870906337,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
Faze的colezera本人,None,76561198996043552,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
我不好的啊,None,76561199032710015,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.00,None,
狙王Qennys,None,76561199028741554,作弊封禁,2020-03-16,Inf,0,None,None,M4A1 Silencer On,0.27,None,
dphhzb,Vip,76561199031175740,作弊封禁,2020-03-16,Inf,18,None,None,AK47,0.54,None,
SK_RedBull,Vip,76561198094364251,作弊封禁,2020-03-16,Inf,25,None,None,AWP,0.12,mirage,
LO1481,None,76561199029354396,作弊封禁,2020-03-16,Inf,1,None,None,M4A4,0.29,None,
不再惶恐丶,None,76561199033931970,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.33,None,
NIP___f0rest,Vip,76561199031087714,作弊封禁,2020-03-16,Inf,10,None,None,AK47,0.55,None,1695
白给并不难。。,None,76561199015673586,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
ezkkkkkk,None,76561198808314004,作弊封禁,2020-03-16,Inf,10,None,None,SG 553,0.35,mirage,1087
vugbvjk,Vip,76561199029708719,作弊封禁,2020-03-16,Inf,11,None,None,AWP,0.10,inferno,
Enitsirh2K,None,76561199030677173,作弊封禁,2020-03-16,Inf,7,None,None,AWP,0.12,None,
DelthY,None,76561198969356163,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
wy18083039751,None,76561198864975207,作弊封禁,2020-03-16,Inf,7,None,None,AK47,0.39,dust2,
桌子太高手太短,None,76561199032678453,作弊封禁,2020-03-16,Inf,4,None,None,None,None,None,
bo_42o2oh6nj,None,76561199023518188,作弊封禁,2020-03-16,Inf,13,None,None,AK47,0.52,mirage,
老九梦回CSGO,None,76561199032631832,作弊封禁,2020-03-16,Inf,2,None,None,Famas,0.30,mirage,1109
二号男嘉宾,Vip,76561199003196873,作弊封禁,2020-03-16,Inf,31,None,None,AWP,0.08,mirage,
我怎么这么菜阿,None,76561199032747773,作弊封禁,2020-03-16,Inf,0,None,None,AK47,0.15,None,
帅气阿鹏857,None,76561199029880494,作弊封禁,2020-03-16,Inf,22,None,None,AK47,0.40,inferno,1514
葬爱家族首席元老,Vip,76561199031193380,作弊封禁,2020-03-16,Inf,37,None,None,SG 553,0.40,dust2,2179
叶湘伦♡,None,76561198862993602,作弊封禁,2020-03-16,Inf,21,None,None,AWP,0.09,cache,1542
好多水水哦,None,76561199031284530,作弊封禁,2020-03-16,Inf,10,None,None,M4A4,0.82,None,
你头上有磁铁咩？,None,76561199032416451,作弊封禁,2020-03-16,Inf,23,None,None,Zeus x27,0.00,None,1694
kamisaki_shiori,None,76561199031481321,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.50,None,
其实我很浅,None,76561199033594529,作弊封禁,2020-03-16,Inf,6,None,None,None,None,None,
转起来就是了,None,76561199033261485,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
CJ-Long1,None,76561199030787883,作弊封禁,2020-03-16,Inf,7,None,None,P90,0.35,mirage,1753
Carry6-_,None,76561199032355048,作弊封禁,2020-03-16,Inf,11,None,None,SSG08,0.68,None,
花花会白给,None,76561199004142498,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
打不过举报我,None,76561199033963256,作弊封禁,2020-03-16,Inf,2,None,None,AK47,0.60,None,
LuBenWeiNb1,None,76561199033415063,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
打我的,None,76561199033868734,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
aaa朕射你无罪aaa,None,76561199033271015,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
TEXPRO,None,76561198893624950,作弊封禁,2020-03-16,Inf,1,None,None,AK47,0.13,None,
我是亚索大王哦,Vip,76561199033939835,作弊封禁,2020-03-16,Inf,13,None,None,None,None,None,
是你的坤坤啦,None,76561199030717369,作弊封禁,2020-03-16,Inf,7,None,None,SG 553,0.57,None,
波風水椚,None,76561199030479149,作弊封禁,2020-03-16,Inf,38,None,None,SG 553,0.89,None,2047
奶思奶思啊,None,76561199033932268,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
ZJUMike,None,76561199030849613,作弊封禁,2020-03-16,Inf,3,None,None,SG 553,0.51,None,
颂柯捶欧,None,76561199025281110,作弊封禁,2020-03-16,Inf,9,None,None,None,None,None,
树并藤的小白,None,76561198846880014,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
g1es56gg15se6,None,76561199033426336,作弊封禁,2020-03-16,Inf,6,None,None,M4A4,0.62,None,
再也不谈恋爱了,None,76561199029183009,作弊封禁,2020-03-16,Inf,15,None,None,SG 553,0.40,dust2,1422
彫小蔚,None,76561199030109148,作弊封禁,2020-03-16,Inf,10,None,None,AWP,0.09,dust2,960
豪横哥？,None,76561199033558003,作弊封禁,2020-03-16,Inf,11,None,None,Zeus x27,0.00,None,
亓讶刨料,None,76561199025346114,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
豪横吗_,None,76561199033295230,作弊封禁,2020-03-16,Inf,9,None,None,AK47,0.73,None,
要她有何用,None,76561199030207521,作弊封禁,2020-03-16,Inf,2,None,None,M4A4,0.45,None,
SpinMan1,None,76561199024463417,作弊封禁,2020-03-16,Inf,40,None,None,AK47,0.69,None,1799
殷刀overhave殷茅,None,76561199022310748,作弊封禁,2020-03-16,Inf,19,None,None,AK47,0.46,inferno,1755
诺言小可爱,None,76561199034328618,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
我是趁,None,76561199032786136,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
Pink.pig,None,76561199033369326,作弊封禁,2020-03-16,Inf,0,None,None,AK47,0.25,None,
bvvxrrg,None,76561199031212172,作弊封禁,2020-03-16,Inf,9,None,None,AK47,0.42,dust2,1361
诺言是个妹子,None,76561199034683589,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
要得奶思,None,76561199033194812,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
OG的A1eksib本人,None,76561198396559733,作弊封禁,2020-03-16,Inf,17,None,None,AK47,0.53,inferno,1560
535419,None,76561199032913981,作弊封禁,2020-03-16,Inf,2,None,None,AK47,1.00,None,
突破传奇刘子,Vip,76561199025161455,作弊封禁,2020-03-16,Inf,29,None,None,AK47,0.43,mirage,1685
ReAlTiEs/E,None,76561199027967450,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
在路上了咕咕咕,None,76561199011001592,作弊封禁,2020-03-16,Inf,14,None,None,AK47,0.42,None,1705
啊崩在线白给,None,76561199026568208,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
woshihuangzhan,None,76561199031475202,作弊封禁,2020-03-16,Inf,0,None,None,AWP,0.14,None,
yiyiԾ‸Ծ,Vip,76561199027121798,作弊封禁,2020-03-16,Inf,24,None,None,AK47,0.49,mirage,1655
反手一个头,None,76561199032899404,作弊封禁,2020-03-16,Inf,7,None,None,SG 553,0.56,None,
mikiiiiiii,Vip,76561198842522334,作弊封禁,2020-03-16,Inf,29,None,None,AK47,0.59,inferno,2316
哥哥别这样好吗,None,76561199030121974,作弊封禁,2020-03-16,Inf,10,None,None,AWP,0.17,None,
+1051344802,None,76561199033432764,作弊封禁,2020-03-16,Inf,7,None,None,SG 553,0.35,None,
下水道第一狠人,None,76561199032381545,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.44,None,
大大鸽子,None,76561199030690150,作弊封禁,2020-03-16,Inf,20,None,None,AK47,0.50,inferno,1049
小汤汤的枪,None,76561199002831868,作弊封禁,2020-03-16,Inf,31,None,None,AK47,0.42,inferno,1376
想想simple会怎么打,None,76561198862563290,作弊封禁,2020-03-16,Inf,39,None,None,AK47,0.33,overpass,2032
有限白给王,None,76561199030608913,作弊封禁,2020-03-16,Inf,18,None,None,AK47,0.66,dust2,1349
ᴍᴀʀᴛʏ,None,76561199032801695,作弊封禁,2020-03-16,Inf,12,None,None,AK47,0.69,None,1383
职业选手兔兔,None,76561199033104653,作弊封禁,2020-03-16,Inf,26,None,None,AK47,0.62,None,
Gen.G战队Bntet本人,Vip,76561199028417626,作弊封禁,2020-03-16,Inf,33,None,None,AK47,0.36,mirage,2086
月色喜欢麻衣学姐,None,76561198874044998,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
SGC-书源,None,76561198871726233,作弊封禁,2020-03-16,Inf,26,None,None,Desert Eagle,0.80,None,2011
P90小分队队长,None,76561199031813074,作弊封禁,2020-03-16,Inf,10,None,None,P90,0.30,None,
书源只玩沙鹰,None,76561198137566775,作弊封禁,2020-03-16,Inf,6,None,None,Desert Eagle,0.87,None,
顶级自由人Yz9512,None,76561199033927310,作弊封禁,2020-03-16,Inf,9,None,None,SG 553,0.63,None,
金剪子Tony,None,76561199030265429,作弊封禁,2020-03-16,Inf,3,None,None,AK47,0.58,None,
Aone可能性,None,76561199030089678,作弊封禁,2020-03-16,Inf,9,None,None,AK47,0.46,None,
自带水泥233,None,76561199032376324,作弊封禁,2020-03-16,Inf,18,None,None,AK47,0.78,None,1661
醉卧沙场君莫笑啊,None,76561199031025532,作弊封禁,2020-03-16,Inf,12,None,None,SG 553,0.57,None,
Aone月色,None,76561199028063929,作弊封禁,2020-03-16,Inf,2,None,None,Desert Eagle,0.65,None,
加qq看蔡徐坤洗澡,None,76561199033928376,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
河阳第一突破手,None,76561198840501771,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
蓝原柚子✿,None,76561199034079718,作弊封禁,2020-03-16,Inf,7,None,None,None,None,None,
不知道哎你啊,None,76561199030977178,作弊封禁,2020-03-16,Inf,0,None,None,AWP,0.00,None,
浪客剑心_亚索,None,76561199033266815,作弊封禁,2020-03-16,Inf,0,None,None,AUG,0.63,None,
李云龙的358团,None,76561198843876327,作弊封禁,2020-03-16,Inf,2,None,None,M4A1 Silencer On,0.42,None,
Darling02❤,Vip,76561198994416325,作弊封禁,2020-03-16,Inf,18,None,None,AWP,0.08,train,
伞兵坄号卢本伟,None,76561199033264107,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
SanshokuinSumireko,None,76561199029902233,作弊封禁,2020-03-16,Inf,48,None,None,AK47,0.70,None,1820
pangjiang3,None,76561199031981124,作弊封禁,2020-03-16,Inf,7,None,None,AWP,0.04,None,
年轻人.baigeizeze,None,76561199032184082,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
Parson.,None,76561198286391605,作弊封禁,2020-03-16,Inf,7,None,None,AWP,0.09,inferno,
doinb咕咕咕,None,76561198888007054,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.02,None,
无缝天下师,None,76561199034122641,作弊封禁,2020-03-16,Inf,16,None,None,AK47,0.52,None,1981
tyc369,None,76561199026827654,作弊封禁,2020-03-16,Inf,2,None,None,SG 553,0.46,None,
Aone书源,Vip,76561199028915851,作弊封禁,2020-03-16,Inf,74,None,None,SG 553,0.61,dust2,
2442754737,Vip,76561198968991683,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
A.stralis-Magisk,None,76561199009266544,作弊封禁,2020-03-16,Inf,47,None,None,AK47,0.57,mirage,
我真的服了你们呀,None,76561198877265286,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
shmilyd1,Vip,76561198836744349,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
ssleeve,None,76561199015398752,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
f0restttttt,None,76561199031621121,作弊封禁,2020-03-16,Inf,13,None,None,AK47,0.25,inferno,1324
凉川、,Vip,76561199017807487,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
x99999,None,76561199031804713,作弊封禁,2020-03-16,Inf,32,None,None,AK47,0.54,inferno,2006
神仙打架丶,Vip,76561199031258257,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
魔法师多肉,None,76561199030160074,作弊封禁,2020-03-16,Inf,16,None,None,AK47,0.50,None,1412
护妹狂魔s1mple,None,76561199024520246,作弊封禁,2020-03-16,Inf,23,None,None,SSG08,0.75,None,
不要打官匹！,None,76561199031036602,作弊封禁,2020-03-16,Inf,3,None,None,Galil,0.68,None,
单手俯卧撑,Vip,76561198240956366,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
爱得魔力转圈圈.,None,76561199033461246,作弊封禁,2020-03-16,Inf,21,None,None,AK47,0.38,None,1952
绝情花.l,None,76561199030413673,作弊封禁,2020-03-16,Inf,3,None,None,AWP,0.00,None,
越白凝,None,76561199012910333,作弊封禁,2020-03-16,Inf,6,None,None,AK47,0.51,None,1097
xjm-LOVE,None,76561199034424314,作弊封禁,2020-03-16,Inf,4,None,None,AK47,0.94,None,
豪横了,None,76561199033126789,作弊封禁,2020-03-16,Inf,12,None,None,AK47,0.85,None,
8W2ygi,None,76561199033997805,作弊封禁,2020-03-16,Inf,8,None,None,AK47,0.48,None,
sw大长腿,Vip,76561199032003250,作弊封禁,2020-03-16,Inf,19,None,None,AK47,0.56,None,1672
百日萌新Jacob,Vip,76561199024815462,作弊封禁,2020-03-16,Inf,7,None,None,AK47,0.27,mirage,
Hhhhh!,None,76561199027776194,作弊封禁,2020-03-16,Inf,23,None,None,AWP,0.13,dust2,1876
冲分大师光头强,None,76561198965124736,作弊封禁,2020-03-16,Inf,3,None,None,AWP,0.11,None,
zhpi6fdzs,Vip,76561199003106047,作弊封禁,2020-03-16,Inf,14,None,None,SG 553,0.23,inferno,1928
Sakura_ju,None,76561199028612700,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
邪恶化身王多鱼,None,76561199030472962,作弊封禁,2020-03-16,Inf,5,None,None,AWP,0.15,None,
富巷狗gjr,None,76561199033982214,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
枪管生锈zhu,None,76561199032226675,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
亦晨ProMax,None,76561198801688804,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
幼南,None,76561199029021834,作弊封禁,2020-03-16,Inf,0,None,None,AWP,0.08,None,392
uneb167875,None,76561199030166752,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.25,None,
kgdalao666,None,76561199033342942,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
18岁少女卖Pi起狙,None,76561199033217762,作弊封禁,2020-03-16,Inf,8,None,None,None,None,None,
斗鱼小阿呆,Vip,76561198985065654,作弊封禁,2020-03-16,Inf,15,None,None,AWP,0.07,mirage,1936
我呆毛还在吗,None,76561199032046139,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
合肥Simple,None,76561199026918480,作弊封禁,2020-03-16,Inf,25,None,None,AK47,0.41,None,1639
优秀的老六,None,76561199029907653,作弊封禁,2020-03-16,Inf,7,None,None,AK47,1.00,None,
imxiaopeng,Vip,76561199004727314,作弊封禁,2020-03-16,Inf,21,None,None,AK47,0.45,inferno,
淘宝接单搜王德发,None,76561199032234815,作弊封禁,2020-03-16,Inf,2,None,None,AWP,0.00,None,
柯南爱乱走,None,76561198917073702,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
Kamey,None,76561198816893840,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
小阿漾,None,76561198435955073,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
蹦迪老腊肉,None,76561199032827967,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.10,None,
甲亢巨人杰尼龟,None,76561198808056649,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
互赞,None,76561199033698871,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
温柔可爱易推倒,None,76561199033721240,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
鹤纸,None,76561198990526229,作弊封禁,2020-03-16,Inf,6,None,None,AK47,0.49,mirage,
dianliao789465,None,76561199033841691,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
Quinn47,None,76561199032659969,作弊封禁,2020-03-16,Inf,6,None,None,Zeus x27,0.00,None,
=球球对面别开,None,76561198362197271,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
美食界里我老八e,None,76561199034434537,作弊封禁,2020-03-16,Inf,1,None,None,M4A4,0.86,None,
九制陈皮就你皮,None,76561199031744159,作弊封禁,2020-03-16,Inf,3,None,None,SG 553,0.80,None,
G.Bale,None,76561199029937248,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.56,None,1299
fjy760713,Vip,76561199014697395,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
嘿丶hzG,None,76561198139604701,作弊封禁,2020-03-16,Inf,13,None,None,AK47,0.34,inferno,
LuBenweiN1b,None,76561199034010216,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
河北太尝龟,None,76561199031722114,作弊封禁,2020-03-16,Inf,17,None,None,AK47,0.43,None,
骑母猪上树Zzz,None,76561199029977141,作弊封禁,2020-03-16,Inf,46,None,None,AK47,0.70,inferno,
3star,None,76561199011739232,作弊封禁,2020-03-16,Inf,1,None,None,AUG,0.33,None,
此生必上桥本有菜,None,76561199022150101,作弊封禁,2020-03-16,Inf,4,None,None,None,None,None,
隔壁的叔叔王老六,None,76561199033784675,作弊封禁,2020-03-16,Inf,4,None,None,AWP,0.12,None,
神奇的老东西,None,76561199028765964,作弊封禁,2020-03-16,Inf,4,None,None,M4A4,0.09,None,
山西Magisk本人,None,76561199029272450,作弊封禁,2020-03-16,Inf,18,None,None,AK47,0.77,None,1626
段离,None,76561199031036547,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.08,None,
15岁JT想打职业,None,76561199020214715,作弊封禁,2020-03-16,Inf,30,None,None,AWP,0.19,dust2,1723
kila&keba,None,76561199032799651,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
chrnxin,None,76561199020994976,作弊封禁,2020-03-16,Inf,17,None,None,SG 553,0.45,dust2,897
BIANYULING-,None,76561199030886206,作弊封禁,2020-03-16,Inf,4,None,None,G3SG1(T),0.95,None,
我吐了呀の,None,76561199031335652,作弊封禁,2020-03-16,Inf,2,None,None,AWP,0.09,dust2,
k_7r5q4,None,76561199023146738,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
翘毛同学¿,None,76561198364698192,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
虚拟的小鸟,None,76561199033336070,作弊封禁,2020-03-16,Inf,12,None,None,None,None,None,
故而，转啊,None,76561199032446739,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.32,None,
wqx12313,None,76561198443140883,作弊封禁,2020-03-16,Inf,0,None,None,AWP,0.09,None,
清和初五,None,76561198348215774,作弊封禁,2020-03-16,Inf,3,None,None,AK47,0.43,None,
卑微小廖,None,76561198421821005,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
郭恶鬼吃鸡儿,None,76561198815029807,作弊封禁,2020-03-16,Inf,10,None,None,None,None,None,
